uber_cost,taxi_cost
40.97,38.65
188.55,186.46
72.28,75.34
53.41,55.62
181.91,181.82
51.73,53.92
149.65,153.69
83.03,83.96
73.84,74.46
175.02,175.67
103.91,103.01
182.38,182.55
43.49,42.42
92.0,97.34
89.69,90.71
139.41,142.43
152.81,150.49
145.57,148.2
145.32,147.61
117.31,116.86
163.88,160.74
46.62,50.6
27.35,30.44
43.66,42.67
189.99,194.95
138.6,140.53
163.24,164.08
123.83,125.44
129.62,131.59
129.04,128.71
98.15,94.53
125.26,126.0
176.45,177.52
181.93,179.98
166.53,169.23
17.92,16.85
93.92,93.2
194.34,195.43
7.66,7.64
57.38,53.97
137.47,141.49
101.69,103.37
11.74,10.02
104.65,100.54
10.95,12.28
144.08,145.32
178.01,176.29
46.0,42.92
156.55,154.5
120.97,121.02
68.06,66.86
175.15,177.35
193.06,194.58
42.29,41.39
157.83,155.2
177.28,176.68
103.68,100.5
19.72,19.85
19.08,16.8
197.64,197.11
83.67,82.78
36.9,37.44
99.97,100.91
170.66,171.97
36.36,41.83
121.57,120.9
103.73,102.84
184.71,185.78
188.39,188.95
46.39,42.77
37.83,35.27
129.29,131.69
27.4,32.76
32.39,27.73
38.83,36.88
200.08,200.97
118.32,114.6
46.1,50.9
47.31,43.07
66.44,65.09
32.86,31.14
99.34,98.88
10.96,9.25
30.68,30.01
139.97,141.23
129.58,133.42
117.89,118.71
78.45,80.43
130.96,130.26
139.49,140.03
60.3,63.03
106.88,102.92
134.84,131.44
138.76,137.0
173.96,174.29
22.78,26.36
44.17,44.37
61.61,57.81
53.76,52.23
37.6,40.42
118.77,123.68
113.9,113.5
124.25,127.5
200.29,201.57
24.49,25.83
104.74,101.94
72.65,69.92
137.54,134.48
38.13,40.1
178.26,179.63
102.12,103.94
28.1,27.44
165.99,161.54
151.85,150.02
44.5,46.75
152.73,150.58
155.61,157.79
65.71,63.56
128.19,125.49
19.25,22.95
111.51,110.0
120.96,123.31
117.46,117.45
129.85,131.81
72.58,73.26
142.82,141.81
86.09,85.61
28.48,32.36
96.87,101.67
13.48,9.3
147.14,149.73
27.88,28.04
89.76,93.58
112.69,108.8
68.35,72.14
46.14,48.84
50.97,54.44
123.2,121.37
148.15,145.13
48.61,50.98
30.15,31.4
168.42,164.23
100.76,98.12
26.43,24.55
176.82,178.08
14.03,14.53
13.18,12.5
51.33,52.27
6.72,7.26
183.36,179.11
64.45,63.9
188.34,185.6
95.7,95.31
53.46,51.5
6.39,6.47
158.46,154.38
125.45,129.19
121.03,125.16
65.16,66.22
65.15,67.82
26.31,22.83
84.49,84.35
147.78,152.15
37.98,39.83
175.14,177.26
144.74,141.4
174.7,172.12
147.6,143.55
186.1,188.31
39.22,38.69
110.86,107.58
42.43,43.0
75.64,75.71
120.04,118.05
17.45,12.35
38.27,36.25
176.06,177.34
135.86,131.5
43.35,38.88
31.04,33.21
42.76,41.51
149.31,149.44
29.48,29.7
148.57,150.51
87.98,84.08
115.9,116.8
164.95,168.33
145.44,141.02
75.6,78.64
41.81,43.07
27.26,28.73
32.51,34.4
176.62,177.65
80.45,80.43
118.21,119.19
197.35,196.75
14.99,16.1
155.57,158.55
123.72,121.14
26.77,23.6
62.61,62.06
185.7,185.3
61.78,60.32
78.4,77.82
115.09,115.75
55.86,56.27
80.12,81.07
23.8,24.1
116.44,114.63
157.4,158.99
9.4,13.53
109.0,104.12
44.99,47.74
162.51,160.45
13.36,13.67
6.89,10.34
65.88,67.3
63.94,63.03
172.7,175.75
198.13,200.19
113.48,112.61
91.91,94.49
58.51,60.05
200.9,197.16
57.92,61.99
199.6,195.81
175.07,172.57
39.15,38.4
69.1,70.81
24.81,22.75
122.48,127.63
95.22,92.55
103.11,103.87
195.18,197.41
159.82,155.99
39.86,41.66
39.17,38.56
31.84,30.11
24.26,21.26
30.86,28.31
57.5,57.46
112.79,113.92
198.16,197.26
130.73,133.43
69.51,71.61
16.01,11.75
162.29,158.16
70.78,72.85
149.34,152.4
172.91,174.5
123.64,123.38
117.41,118.03
83.09,85.4
34.03,34.68
146.8,150.42
13.08,10.75
152.17,152.13
59.49,59.48
175.96,173.42
146.02,143.67
146.84,146.89
185.53,183.35
61.25,60.58
80.32,85.6
179.95,179.81
172.04,175.18
105.56,105.51
188.22,188.72
160.96,161.58
56.43,52.89
33.37,38.31
29.71,27.89
144.9,143.21
59.55,59.9
181.94,181.2
138.1,140.41
51.68,52.72
148.91,150.81
179.69,177.57
158.38,158.23
92.51,90.33
187.63,191.14
153.31,155.08
130.71,131.1
103.87,106.31
91.76,93.06
45.17,48.94
119.98,119.42
174.25,174.96
167.73,168.11
90.96,92.1
102.04,100.37
51.8,52.94
153.78,152.02
156.11,156.56
180.65,184.47
27.43,26.35
19.47,22.52
153.53,157.04
189.21,187.15
29.72,28.68
89.3,90.17
58.12,59.85
156.17,156.5
139.98,141.84
174.99,176.34
153.25,154.41
169.0,164.38
99.68,98.61
70.05,68.81
198.16,197.67
53.02,54.97
24.6,25.79
97.94,98.74
98.04,98.2
92.6,92.93
176.8,179.48
197.69,202.76
106.28,105.62
101.55,101.19
20.26,16.61
84.77,81.74
146.75,145.82
196.77,194.12
183.83,182.08
140.83,141.66
87.39,89.89
14.33,14.15
82.72,82.41
170.43,168.34
36.32,39.76
39.24,37.66
77.2,75.42
166.02,161.97
157.26,156.77
82.41,82.12
171.8,171.66
93.1,92.99
48.72,49.68
193.02,190.0
31.29,28.28
170.41,168.71
158.45,161.85
83.96,84.45
168.45,167.51
187.52,190.01
100.93,102.86
139.27,139.37
112.47,116.78
15.62,14.83
58.72,61.05
69.98,72.75
92.92,89.57
137.79,138.17
54.51,58.09
145.08,144.76
148.97,145.34
13.14,18.39
66.94,62.23
78.76,76.45
98.39,95.35
121.36,121.08
167.79,164.31
185.89,182.63
57.83,56.62
64.21,64.17
28.89,24.59
191.27,191.3
164.42,161.43
109.87,108.69
114.61,115.02
32.05,32.47
37.39,40.64
118.51,119.98
136.76,141.52
104.59,102.81
99.49,100.19
190.3,192.2
132.56,133.23
194.17,195.49
13.18,11.51
10.63,8.48
163.5,162.14
75.75,76.86
171.18,172.52
10.62,11.69
175.31,179.85
56.81,56.31
179.06,179.88
27.49,22.88
175.99,179.81
24.24,27.12
148.69,149.84
54.15,56.72
150.28,148.91
98.76,96.3
184.72,183.25
46.64,47.36
48.64,47.87
50.44,47.54
107.85,108.86
9.51,11.68
159.56,157.03
195.24,195.03
24.88,25.16
187.4,185.39
107.27,106.01
142.03,139.35
129.16,129.04
23.38,27.6
186.94,185.39
14.27,14.53
171.28,169.88
60.48,58.39
156.9,159.05
79.79,77.11
172.5,167.67
156.1,154.19
140.65,138.43
62.58,61.49
115.91,115.09
197.34,194.53
125.62,121.09
132.85,131.68
119.39,121.06
182.09,185.26
152.08,148.16
178.12,177.79
170.61,167.7
20.11,20.21
22.73,23.64
46.95,49.56
109.79,105.47
24.11,25.51
129.43,134.12
36.64,35.88
112.01,115.02
63.75,60.88
188.57,187.61
138.8,137.42
26.22,28.5
151.39,154.92
145.99,144.64
107.42,107.71
59.87,59.93
47.8,46.88
102.95,106.51
172.55,175.05
118.37,117.06
47.18,48.86
53.47,55.83
147.16,149.3
30.4,29.85
165.83,169.33
131.79,132.34
159.5,160.7
99.08,97.68
43.67,47.98
126.89,128.57
47.25,48.17
13.18,12.19
130.05,128.55
160.01,162.87
62.74,62.93
158.86,156.26
171.74,166.51
46.91,43.74
115.95,111.77
172.1,171.21
55.73,60.42
53.98,54.45
173.79,169.67
158.63,157.19
84.42,84.44
87.14,91.85
128.09,124.52
62.57,60.66
115.68,120.72
173.3,173.82
60.04,60.16
82.12,81.33
91.31,94.66
196.19,196.19
195.42,191.4
61.68,65.04
153.03,153.73
55.56,53.66
11.69,12.87
59.29,61.59
120.76,122.81
187.63,187.72
157.38,157.3
81.5,84.61
40.24,42.54
198.58,198.93
65.62,65.16
113.23,114.87
166.56,164.5
23.51,23.65
74.92,73.08
181.89,182.21
126.4,126.87
87.63,86.56
98.48,98.89
102.62,102.44
123.46,119.88
93.41,95.17
69.18,68.89
15.74,19.78
53.02,51.03
20.41,20.05
62.73,58.1
55.05,54.02
187.49,188.63
195.37,194.02
41.63,41.61
197.9,196.09
168.11,166.38
87.24,88.33
33.8,37.95
58.79,59.79
97.87,99.41
143.77,146.86
187.46,188.27
101.15,99.01
177.45,178.14
27.09,27.21
8.4,10.65
13.95,15.04
100.06,98.68
185.07,187.01
156.36,158.12
60.97,61.6
42.42,46.43
31.55,30.76
12.6,7.55
130.47,132.25
26.26,28.4
197.3,196.5
93.93,97.48
181.51,178.55
154.37,157.58
10.22,10.56
194.92,194.32
161.86,164.82
63.32,61.92
9.88,9.0
171.65,174.88
8.96,11.61
60.79,61.88
131.33,133.1
96.07,96.95
167.05,171.04
182.04,181.24
145.28,144.97
192.78,194.88
141.36,142.67
162.82,159.33
198.38,199.98
187.09,184.71
37.22,35.42
106.22,104.01
166.96,166.35
103.31,101.87
33.26,35.92
28.18,28.82
145.24,146.36
182.19,182.13
99.01,99.68
145.5,147.39
47.43,47.21
26.45,21.46
154.53,155.42
25.29,26.48
199.9,197.49
198.13,200.81
161.63,157.3
22.55,20.71
180.82,176.13
11.36,11.07
185.42,188.29
94.37,94.04
130.62,134.04
99.24,98.69
105.57,101.87
132.35,134.0
103.29,106.77
126.88,122.07
63.06,66.36
148.72,144.65
100.72,100.59
124.92,128.64
34.85,31.75
144.41,143.4
144.37,146.53
73.98,72.25
99.73,102.75
114.41,113.64
15.37,18.87
100.32,103.26
73.04,69.9
29.13,27.03
9.01,12.7
72.91,69.39
82.19,77.1
179.18,181.21
199.14,201.5
142.05,137.93
132.05,128.14
109.81,108.83
136.98,131.11
68.51,67.17
34.82,37.42
22.42,21.99
37.01,34.09
189.26,190.64
57.18,57.79
136.06,134.33
151.33,151.86
163.14,162.4
124.56,123.57
56.9,57.24
25.37,25.31
24.27,23.47
199.08,201.24
137.13,141.35
136.38,140.86
172.69,175.14
81.0,78.49
27.43,28.07
86.13,87.81
90.6,89.38
161.07,160.4
132.76,134.06
169.26,173.82
130.06,130.86
42.46,44.92
107.99,104.12
23.92,20.7
39.12,38.45
33.88,34.07
75.24,77.01
53.06,55.99
12.86,10.37
46.26,46.78
40.29,41.44
138.26,140.37
22.57,21.06
199.8,199.32
180.16,180.44
170.37,169.31
71.39,70.22
123.0,122.77
85.17,86.08
171.39,176.55
190.44,189.0
105.98,109.99
19.99,18.34
83.23,80.02
38.83,36.01
14.24,15.59
195.4,194.09
165.73,166.26
72.96,76.22
133.91,129.89
88.01,87.82
174.91,176.07
5.75,10.03
22.62,21.27
197.28,194.78
76.62,74.53
180.43,178.78
134.33,134.66
41.97,37.75
82.45,82.85
142.22,140.75
50.73,50.24
22.26,20.34
118.49,120.72
15.86,19.88
40.39,40.33
36.47,37.83
167.21,168.86
32.67,31.19
58.85,58.29
36.01,36.26
24.32,21.89
194.31,196.99
147.83,147.7
11.06,10.33
76.59,76.71
128.78,131.49
135.69,136.02
131.4,129.68
190.9,190.94
128.7,126.99
182.55,182.11
142.02,144.87
177.84,178.31
66.76,67.59
95.77,90.52
29.56,31.16
83.16,84.91
26.24,25.31
157.68,159.7
197.99,198.41
60.61,60.95
169.12,167.55
165.54,164.53
191.3,190.67
33.95,30.85
63.87,64.99
80.65,78.85
119.22,118.32
30.37,29.94
82.2,80.68
135.9,138.39
152.14,155.93
149.56,147.26
61.72,65.85
41.08,43.45
24.64,21.99
154.47,154.82
63.35,63.83
121.04,118.96
162.5,162.26
90.6,89.91
173.7,171.29
63.34,63.25
198.51,201.7
72.4,70.62
48.09,49.11
162.62,160.58
152.22,153.02
13.83,9.28
35.9,35.28
126.04,130.23
8.79,7.18
181.91,178.33
84.05,84.92
15.41,14.01
167.1,170.7
41.7,37.27
13.14,8.3
43.57,44.83
163.05,160.44
167.78,165.74
30.24,31.93
181.7,179.76
134.73,131.11
36.19,36.73
45.5,46.97
118.77,114.71
193.62,195.43
31.68,27.76
72.93,73.82
15.87,19.89
55.02,52.79
77.03,77.14
116.13,117.26
30.89,29.12
15.51,15.01
146.19,146.2
140.05,142.72
179.2,176.45
36.67,35.03
175.74,176.84
38.65,39.68
27.86,31.67
176.57,175.69
63.47,63.14
182.07,181.87
133.97,133.22
181.84,181.31
179.68,184.03
106.17,103.7
172.84,170.3
144.64,145.61
31.71,30.18
145.79,145.58
197.87,199.9
71.44,73.58
16.74,18.82
74.77,71.21
143.55,145.64
19.24,21.75
167.79,167.72
169.7,167.54
69.3,71.54
93.97,93.99
36.56,37.53
131.28,131.14
82.02,82.99
102.63,98.73
164.34,168.11
91.5,90.55
164.31,163.49
26.49,27.31
136.62,137.33
61.17,58.26
114.15,119.22
132.54,134.5
187.11,187.07
154.08,159.36
64.89,63.25
194.87,198.29
22.26,20.15
151.77,154.01
77.81,78.99
70.76,67.13
151.54,151.31
9.33,9.21
8.18,7.87
25.45,24.01
89.55,90.55
45.41,41.89
170.97,165.95
194.8,192.16
24.95,24.4
63.49,66.43
170.51,170.09
151.42,146.22
156.42,156.19
40.04,40.89
157.0,159.64
172.95,172.87
105.72,106.77
25.0,27.93
86.21,83.08
126.65,127.99
23.29,25.48
32.17,32.28
164.11,166.52
91.54,93.79
168.38,164.83
162.28,163.35
182.83,185.57
146.37,141.32
49.1,44.14
122.93,123.99
16.98,15.24
65.38,63.5
130.86,131.85
153.46,153.29
111.77,110.15
100.43,98.16
131.1,131.76
130.71,130.19
33.98,37.17
161.84,160.64
27.34,27.99
13.79,17.57
18.55,19.1
169.78,170.11
62.45,64.76
46.13,42.65
40.41,44.67
114.91,116.87
177.06,173.5
100.55,99.18
136.42,135.98
34.47,36.64
44.55,41.69
37.89,41.63
164.82,164.95
149.96,151.21
31.64,34.12
183.15,182.56
151.46,151.73
20.08,24.5
38.17,40.49
115.64,113.37
67.26,64.27
60.61,64.13
83.02,82.22
37.09,41.18
149.06,149.28
145.0,148.73
163.69,164.99
11.15,12.31
98.3,100.71
96.93,96.45
26.47,27.14
140.61,143.37
195.34,197.28
197.11,196.55
69.17,72.03
53.96,53.26
36.48,35.77
109.83,111.56
172.55,170.98
54.66,57.99
147.92,142.59
70.32,73.36
60.23,65.03
40.8,41.69
15.59,15.11
143.15,143.57
45.38,41.59
22.71,24.0
142.92,147.12
171.36,169.93
102.53,103.2
52.09,50.71
63.28,62.18
128.65,125.97
155.39,158.16
12.37,11.3
29.47,28.57
104.37,101.52
167.96,163.19
14.17,10.6
130.42,127.37
36.81,37.67
80.5,85.8
47.4,50.01
75.54,80.02
155.35,152.88
161.77,163.96
172.29,176.47
114.19,113.48
104.35,99.16
157.84,156.45
186.75,187.09
30.92,28.32
140.18,143.34
158.94,156.55
102.04,98.08
8.11,7.69
112.72,112.15
141.73,142.57
189.98,187.82
49.52,51.86
26.12,26.66
178.55,179.1
136.29,139.78
42.29,44.74
60.17,63.73
103.97,103.95
91.19,91.98
173.6,172.64
172.79,169.25
36.81,37.36
138.4,139.44
92.7,90.28
198.56,202.97
55.01,52.79
135.07,135.76
131.29,133.61
98.62,99.8
167.64,168.8
31.83,33.39
45.07,48.9
195.99,199.91
186.48,185.16
21.03,18.24
78.06,77.71
33.03,30.66
180.35,184.83
158.69,157.37
122.45,123.37
181.6,178.29
93.05,94.71
137.98,136.5
163.23,163.61
196.46,197.8
9.07,8.3
99.37,100.78
185.57,190.18
60.37,61.15
167.7,169.93
196.47,196.57
30.14,35.31
23.02,19.97
98.26,95.15
67.66,69.76
49.22,48.84
76.59,72.64
62.26,63.15
102.05,103.03
130.75,129.87
38.74,39.65
152.89,152.48
64.17,65.13
52.85,55.35
21.84,22.23
184.85,181.65
83.13,82.35
154.09,154.58
49.66,49.2
33.62,32.07
150.11,154.28
153.92,154.75
147.82,147.4
91.67,88.52
139.6,141.92
84.79,84.59
95.68,96.47
156.24,155.49
73.79,76.33
201.92,199.53
8.6,10.73
184.53,186.85
42.63,43.79
67.35,65.66
141.6,144.35
198.5,194.3
116.74,115.65
155.65,157.87
99.53,101.86
158.98,160.56
86.21,87.37
90.32,91.77
107.03,107.59
194.65,196.3
83.33,80.15
186.01,188.11
109.76,107.36
121.99,118.69
16.99,19.63
63.89,68.32
10.01,10.96
190.24,194.08
134.17,136.67
59.69,60.35
151.41,153.69
34.93,31.22
97.94,102.73
102.75,98.19
178.04,175.95
164.11,166.05
106.01,108.35
39.07,42.16
51.93,55.66
137.79,135.85
114.28,111.34
8.48,9.49
160.44,161.23
153.77,153.63
149.71,153.61
193.51,192.93
157.24,159.8
116.4,116.16
47.0,46.57
200.1,199.74
84.38,85.73
94.49,92.24
14.04,14.43
181.74,179.41
105.83,105.28
23.52,21.74
96.28,93.98
177.06,181.64
137.22,141.61
39.19,39.44
130.49,129.77
29.91,32.76
114.01,116.44
139.36,136.19
186.36,185.25
118.53,118.8
72.36,75.53
171.56,171.65
64.72,63.11
154.81,157.82
25.34,24.69
52.11,51.37
184.45,184.27
125.11,121.27
67.41,71.44
55.43,57.69
151.44,150.92
105.04,104.81
184.62,188.5
118.81,118.6
65.28,65.59
130.21,131.95
145.66,148.66
29.49,32.06
97.99,97.96
101.22,103.24
116.58,118.43
68.66,71.34
13.96,11.41
181.72,178.69
57.29,56.81
177.74,177.45
138.79,141.65
84.98,85.2
142.31,143.4
128.53,124.46
161.52,156.83
139.85,140.52
143.23,142.21
142.44,143.95
32.08,34.22
194.58,193.15
113.08,114.2
123.26,121.82
178.16,179.85
188.58,187.16
82.07,84.09
153.65,155.97
162.25,162.08
92.3,93.95
59.7,63.65
66.61,65.34
172.15,171.36
39.19,36.76
179.69,179.72
97.05,95.11
161.66,161.24
10.31,7.26
183.37,184.17
144.73,148.67
119.11,121.28
125.85,124.06
165.68,167.25
193.19,193.41
98.9,96.62
139.21,142.02
107.38,110.87
91.43,89.78
98.31,98.0
80.42,81.19
56.99,56.93
165.32,161.61
130.42,130.47
81.25,78.33
53.49,55.17
193.06,189.37
46.99,46.64
135.08,135.05
111.38,113.85
92.87,95.18
74.04,73.62
180.68,180.09
177.06,176.11
182.48,181.43
198.07,198.89
89.06,89.16
29.14,33.85
23.76,25.09
111.49,114.33
30.94,31.48
151.08,150.68
78.56,76.24
116.96,116.56
73.29,75.12
99.03,95.87
186.38,185.39
17.88,16.21
157.1,154.06
150.54,147.21
30.93,30.81
193.97,189.64
15.67,12.6
57.61,60.32
92.3,95.62
97.34,96.59
96.43,91.93
165.25,166.89
195.36,192.77
185.32,184.32
10.57,8.5
102.67,97.04
67.28,66.03
11.79,9.0
192.88,195.63
134.93,131.26
33.81,34.68
10.35,10.37
26.68,24.33
76.37,76.11
44.21,46.74
137.61,135.67
140.77,141.39
129.01,129.35
197.2,193.4
151.2,152.35
95.05,95.37
119.6,123.11
90.36,91.83
171.41,171.83
126.13,124.37
169.12,172.85
109.28,106.37
147.66,148.74
183.29,182.32
88.01,88.42
99.83,99.42
192.52,191.21
11.06,11.47
121.26,121.06
66.47,69.13
107.46,110.33
56.71,55.3
69.4,66.84
122.62,127.7
128.85,128.41
117.45,117.44
79.97,83.44
200.46,200.1
37.12,34.29
75.58,75.58
60.47,65.27
150.79,152.83
182.27,180.75
46.27,47.54
137.28,137.32
77.59,75.26
88.0,84.15
196.65,196.42
21.98,23.58
95.26,98.45
35.33,35.3
98.49,101.84
187.1,189.75
70.11,70.29
94.73,92.86
177.82,172.42
81.89,80.59
161.91,164.27
125.4,129.41
118.11,119.0
191.3,192.69
30.18,30.49
119.71,123.63
73.82,72.51
129.38,124.17
46.05,46.94
83.71,80.93
96.3,97.95
68.41,66.71
120.27,116.27
188.62,189.69
56.35,56.54
23.01,21.61
102.3,106.41
112.06,114.42
185.07,186.02
95.06,92.46
70.72,72.04
35.33,34.72
21.54,17.22
173.56,173.12
196.87,195.57
41.55,42.78
145.43,141.23
188.29,190.08
84.98,83.88
14.9,15.95
140.59,136.84
27.0,23.6
7.62,7.18
145.19,147.42
73.36,73.79
67.86,68.15
148.69,143.26
178.09,175.49
27.64,29.11
20.2,16.22
7.98,12.82
62.46,65.24
182.82,184.88
72.83,67.54
112.98,111.41
60.0,55.76
35.14,37.02
137.26,139.25
159.29,160.41
105.18,101.39
80.61,81.32
81.66,80.33
132.83,130.94
42.79,42.25
58.3,57.69
140.87,138.96
101.92,101.97
79.87,79.3
108.37,108.97
15.79,18.3
128.71,128.74
160.1,159.76
130.18,132.09
42.66,37.09
31.84,30.09
140.04,142.29
56.05,60.17
25.99,27.72
60.44,60.09
70.26,69.05
175.18,178.42
54.75,55.87
176.76,179.67
135.05,132.53
56.62,57.04
184.61,182.36
168.35,168.87
195.74,197.72
187.04,189.78
42.68,39.74
44.19,41.78
21.62,17.71
140.79,145.8
190.01,188.02
21.46,22.28
151.67,147.2
162.83,162.35
178.41,183.6
95.45,98.39
142.26,141.02
8.57,8.42
178.09,180.42
147.89,143.23
75.1,74.67
55.61,56.39
94.61,94.18
148.69,146.75
81.08,84.35
60.34,58.43
21.23,21.04
169.66,167.26
140.78,142.6
134.23,134.34
115.22,117.08
95.98,92.8
85.11,87.75
55.99,58.54
100.74,103.76
171.87,167.56
51.34,50.77
116.25,120.35
140.97,141.26
134.31,134.73
87.16,85.93
13.92,13.74
36.17,33.07
101.38,104.47
60.65,60.09
133.88,132.78
202.86,201.57
197.48,192.95
115.92,111.5
89.77,84.14
162.6,165.59
104.56,102.09
35.32,32.68
159.87,158.45
176.46,178.85
47.11,50.25
55.01,53.34
69.31,67.26
120.24,122.52
152.35,154.13
109.77,110.7
88.8,91.2
36.47,37.05
175.63,173.86
82.1,82.78
38.47,38.04
134.97,136.33
33.69,37.1
42.95,44.61
198.7,198.72
101.48,102.36
13.99,13.4
27.2,25.57
175.78,178.91
174.63,178.87
46.24,45.71
112.95,111.27
17.15,20.72
80.95,77.1
98.08,97.62
12.77,12.55
32.27,31.88
158.09,163.95
108.28,109.6
95.57,97.21
51.92,51.83
193.85,196.55
40.9,39.16
83.66,81.45
80.37,81.1
183.65,185.8
32.06,33.13
179.83,183.1
105.98,104.2
89.18,89.05
68.05,66.79
136.29,138.18
51.77,50.12
84.84,85.87
133.63,134.98
40.38,40.45
53.63,51.52
179.18,174.26
111.98,106.9
122.28,124.0
88.83,85.21
14.68,11.3
182.18,179.38
49.16,51.48
14.56,15.41
143.42,144.45
20.37,21.94
28.76,28.26
129.31,131.21
44.88,45.85
69.07,71.51
168.17,171.37
125.21,122.46
185.89,187.78
130.68,132.56
76.52,73.64
142.21,141.95
24.96,26.35
147.01,151.13
15.85,14.0
98.16,99.22
178.54,177.68
65.3,68.61
38.38,35.9
171.0,170.61
11.04,11.29
63.13,59.68
69.65,73.13
10.33,7.94
59.99,60.88
76.03,77.32
55.59,54.94
13.89,18.75
177.46,173.07
41.96,45.01
74.97,72.13
169.8,168.01
126.08,127.73
102.2,97.11
60.82,57.75
178.05,179.94
135.6,133.42
104.47,106.51
31.99,34.86
187.16,189.26
146.59,145.14
109.85,110.53
179.62,178.93
69.7,71.3
147.33,146.48
178.65,175.42
60.64,59.76
109.65,109.77
19.35,22.28
119.71,117.71
77.47,76.01
39.56,37.04
66.47,62.3
67.88,71.67
119.94,118.04
179.44,180.17
171.53,172.46
159.05,155.13
78.63,74.71
127.24,124.69
188.95,191.32
196.35,194.45
46.39,42.88
44.21,47.68
72.02,71.7
73.74,73.41
92.22,95.57
51.1,52.79
158.2,160.92
144.91,141.76
98.45,98.4
137.18,135.42
13.71,9.95
125.25,126.27
63.89,63.2
140.72,137.63
113.35,114.57
111.76,109.82
62.45,64.75
185.12,183.82
168.85,166.22
187.8,184.83
38.49,35.18
30.86,31.64
86.78,88.72
16.39,18.76
65.67,64.94
48.51,49.0
32.88,32.78
141.98,141.35
103.87,102.19
42.88,44.63
56.81,56.76
12.98,10.48
35.78,33.44
160.81,157.3
60.23,61.27
61.08,60.4
180.46,180.96
178.01,179.19
82.57,83.85
112.36,110.52
80.5,80.97
83.72,81.8
180.56,185.93
134.26,136.75
151.22,151.25
76.18,78.01
50.93,54.51
66.0,69.02
17.41,15.9
88.83,93.04
10.61,11.55
28.26,27.78
109.09,106.23
115.48,115.14
25.79,21.64
182.28,182.2
165.09,164.93
154.01,154.49
52.77,48.75
142.74,142.43
72.97,73.51
109.31,114.52
110.38,105.49
20.37,21.41
32.39,33.06
13.79,16.76
118.63,115.35
141.38,141.21
77.79,75.94
75.42,78.95
139.6,137.45
39.91,38.21
70.94,75.29
145.73,144.59
107.41,105.58
156.74,155.89
63.14,64.23
197.36,195.64
105.74,104.16
48.08,51.13
85.55,85.79
59.08,58.15
180.49,181.8
54.18,55.54
172.76,172.87
62.27,66.46
123.18,122.19
100.27,104.19
167.14,165.6
83.37,88.59
56.11,54.04
123.47,127.7
77.45,77.8
174.79,171.21
193.89,193.1
177.48,174.01
61.93,63.88
45.57,46.47
126.41,129.37
187.72,191.47
104.17,107.64
148.84,152.09
197.67,201.97
101.65,100.49
188.53,184.22
177.01,176.76
13.41,9.13
162.83,159.19
157.24,159.66
92.95,92.27
110.77,112.6
164.24,164.49
128.65,132.21
46.54,43.52
155.58,154.2
174.27,175.57
100.69,99.06
92.86,93.54
107.71,108.64
167.41,169.25
26.5,26.29
186.25,182.37
30.89,29.61
92.39,93.72
44.81,49.08
152.82,153.6
118.73,117.01
52.22,52.16
43.26,41.89
8.64,10.63
31.94,33.59
40.01,39.5
22.02,22.99
49.79,45.45
131.33,131.23
107.97,103.13
122.18,125.74
161.33,158.54
23.68,22.56
86.12,84.31
110.71,113.58
130.04,130.14
13.63,13.61
185.48,187.17
68.1,68.21
61.87,62.56
40.89,43.83
105.86,106.41
159.65,160.42
106.49,104.55
44.88,47.65
51.14,51.67
78.01,77.26
92.01,92.95
24.75,25.2
191.63,195.08
21.4,23.01
103.45,99.24
83.72,86.08
30.46,30.39
105.28,100.75
18.97,21.44
90.65,86.25
66.39,67.67
69.93,69.92
167.78,167.88
153.07,153.75
126.82,129.64
108.92,110.38
144.97,145.85
56.34,57.16
125.97,123.15
42.44,45.11
166.75,167.83
23.38,28.48
52.46,50.57
21.31,21.5
91.11,91.49
91.17,90.95
105.3,105.44
8.91,9.98
10.17,14.71
120.93,120.69
48.54,51.69
41.08,41.87
186.74,190.52
161.62,163.03
84.7,87.22
69.77,66.81
126.92,122.34
114.75,111.57
154.63,151.85
172.15,170.98
97.29,96.53
16.7,17.62
32.15,35.33
166.63,166.9
174.25,179.63
15.53,17.88
183.78,181.14
117.09,119.55
186.77,182.28
36.21,38.15
105.66,107.19
123.05,118.4
163.54,159.01
150.03,152.11
68.46,67.4
183.11,181.38
182.24,183.75
77.22,77.38
149.53,148.37
188.64,190.34
15.56,18.96
19.85,23.87
133.43,131.32
68.74,68.04
188.6,192.7
133.03,131.2
162.73,164.91
196.39,197.31
22.42,25.0
27.07,28.43
14.36,14.56
59.12,54.29
167.89,169.77
95.87,95.94
189.08,190.69
11.84,13.54
67.36,68.38
123.88,122.94
93.29,91.67
84.83,85.92
52.35,51.78
136.67,137.96
48.87,48.23
67.34,68.51
180.63,176.2
108.65,106.78
82.67,78.25
165.75,166.44
85.89,82.94
111.08,115.91
161.44,162.74
88.99,89.27
170.13,170.64
180.69,178.46
183.02,184.4
166.0,165.95
67.21,65.99
51.16,50.79
176.96,177.72
81.25,82.69
142.83,143.29
81.12,84.47
147.91,143.18
183.47,187.18
73.39,74.81
92.91,90.59
86.33,91.91
161.28,157.14
124.49,124.74
13.49,14.53
194.38,195.05
24.56,24.21
165.47,165.2
72.57,72.34
166.94,167.61
106.02,109.32
194.39,195.54
95.63,95.56
186.87,185.37
90.61,89.08
84.62,85.0
164.81,164.5
24.42,21.77
48.96,49.5
147.28,146.25
167.81,167.39
89.04,91.02
10.42,8.28
